id,parameter_set_id,source,qualifier,amount,units
21298,2005,Incentive,,0.2800,$/W-AC
21299,2005,Incentive,max,7000.0000,$
21300,2006,Incentive,,0.2800,$/W-AC
21301,2006,Incentive,max,25000.0000,$
21320,1763,Incentive,,5.0000,%
21321,1763,Incentive,max,62500.0000,$
21322,2399,Incentive,,400.0000,$/Unit
21326,3046,Incentive,,0.1000,"$/square foot"
21327,3047,Incentive,min,10.0000,$/Unit
21328,3048,Incentive,,50.0000,$/horsepower
21339,567,Incentive,min,1.4000,"$/square foot"
21340,567,Incentive,max,999999.9999,$
21341,554,Incentive,min,2.5000,"$/square foot"
21342,3579,Incentive,,1250.0000,$/Unit
21343,3580,Incentive,min,25.0000,$/Unit
21344,3580,Incentive,max,75.0000,$
21345,5208,Incentive,max,150.0000,$/Unit
21346,5208,Incentive,min,20.0000,$
21352,2462,System,max,100.0000,kW
21353,2462,Incentive,,0.0200,$/kWh
21354,2463,System,min,100.0000,kW
21355,2463,Incentive,,0.0200,$/kWh
21356,2463,System,max,1000.0000,kW
21357,3585,Incentive,min,500.0000,$/Unit
21358,3585,Incentive,max,2000.0000,$
21359,3584,Incentive,max,2000.0000,$
21360,5209,Incentive,,500.0000,$
21371,779,Incentive,,300.0000,$/Unit
21372,3887,Incentive,,50.0000,$/Unit
21373,5210,Incentive,min,14.0000,$/Unit
21374,5210,Incentive,max,65.0000,$/Unit
21375,5211,Incentive,min,8.0000,$/Unit
21376,5211,Incentive,max,250.0000,$/Unit
21377,2253,Incentive,min,200.0000,$/kW
21378,2253,Incentive,max,250.0000,$/kW
21379,2254,Incentive,min,50.0000,$/kW
21380,2254,Incentive,max,225.0000,$/kW
21381,397,Incentive,max,800.0000,
21393,494,Incentive,max,10000.0000,$
21394,494,Incentive,,2.5000,$/W-DC
21396,158,System,max,2000.0000,
21425,3444,Incentive,,0.1000,"$/square foot"
21426,3444,Incentive,max,50.0000,"% of cost"
21437,3445,Incentive,max,70.0000,"% of cost"
21438,3445,Incentive,max,125000.0000,$
21444,2986,Incentive,,1200.0000,$/Unit
21445,2987,Incentive,,500.0000,$/Unit
21446,2988,Incentive,,500.0000,$/Unit
21447,5206,System,,300.0000,$
21448,1295,Incentive,,500.0000,$/Unit
21453,5212,Incentive,min,3000.0000,$
21454,5212,Incentive,max,100000.0000,$
21455,2027,Incentive,,0.2500,$/W-DC
21456,2027,System,max,1.0000,MW
21457,2027,Incentive,max,1375.0000,$
21458,2028,Incentive,,0.2500,$/W-DC
21459,2028,System,max,1.0000,MW
21460,2028,Incentive,max,10000.0000,$
21461,2028,Incentive,max,15.0000,"% of cost"
21462,2029,Incentive,,20.0000,%
21463,2029,Incentive,max,750.0000,$
21464,4447,Incentive,max,25.0000,"% of cost"
21465,4447,Incentive,max,10000.0000,$
21489,2984,Incentive,,75.0000,$/Unit
21490,2985,Incentive,,75.0000,$/Unit
21494,766,Incentive,,300.0000,$/Unit
21495,767,Incentive,,0.1500,"$/square foot"
21496,768,Incentive,,1.0000,"$/square foot"
21600,864,Incentive,min,500.0000,$/Unit
21601,864,Incentive,max,2000.0000,$
21602,865,Incentive,,200.0000,$/Unit
21603,866,Incentive,min,0.1700,"$/square foot"
21604,867,Incentive,min,200.0000,$/Unit
21605,867,Incentive,max,3000.0000,$
21606,868,Incentive,min,5.0000,"$/linear foot"
21607,857,Incentive,,200.0000,$/Unit
21608,859,Incentive,min,1.7500,"$/square foot"
21609,859,Incentive,max,4.0000,"$/square foot"
21610,860,Incentive,min,0.3000,"$/square foot"
21611,860,Incentive,max,0.3800,"$/square foot"
21612,861,Incentive,,0.7500,"$/linear foot"
21613,863,Incentive,,50.0000,%
21614,863,Incentive,max,150.0000,$
21616,3610,Incentive,max,300.0000,$
21617,3613,Incentive,max,100.0000,$
21618,3614,Incentive,,50.0000,$/Unit
21619,3615,Incentive,,75.0000,$/Unit
21620,4544,Incentive,min,15.0000,$/Unit
21621,4544,Incentive,max,35.0000,$/Unit
21622,4545,Incentive,,25.0000,$/Unit
21623,4546,Incentive,,800.0000,$
21624,4546,Incentive,min,500.0000,$
21625,4546,Incentive,max,1500.0000,$
21626,4547,Incentive,min,200.0000,$
21627,4547,Incentive,max,300.0000,$
21628,4548,Incentive,min,0.3500,"$/square foot"
21629,4548,Incentive,max,1.1000,"$/square foot"
21630,4539,Incentive,,750.0000,$
21659,5213,Incentive,max,100.0000,$
21660,5214,Incentive,min,0.1000,"$/square foot"
21661,5214,Incentive,max,0.3000,"$/square foot"
21662,5214,Incentive,max,500.0000,$
21663,5215,Incentive,,300.0000,$
21664,5216,Incentive,,1000.0000,$
21665,5217,System,max,50.0000,kW
21666,5217,Incentive,,1.0000,$/W
21667,5217,Incentive,max,1000.0000,$
21668,5218,System,max,50.0000,kW
21669,5218,Incentive,,2.0000,$/W
21670,5218,Incentive,max,1000.0000,$
21671,2238,Incentive,min,10.0000,%
21672,2238,Incentive,max,25.0000,"% of cost"
21676,5219,Incentive,min,10.0000,"% of cost"
21677,5219,Incentive,max,20.0000,"% of cost"
21678,5219,Incentive,max,30000.0000,$
21718,1200,Incentive,,350.0000,$/Unit
21719,1200,Incentive,max,2500.0000,$
21720,1202,Incentive,,300.0000,
21721,1202,Incentive,max,2500.0000,$
21722,5220,System,,300.0000,
21723,5220,Incentive,max,2500.0000,$
21724,1199,Incentive,,300.0000,$/kW
21725,1199,Incentive,max,17500.0000,$
21726,5221,Incentive,,230.0000,$/kW
21727,5221,Incentive,max,17500.0000,$
21728,5222,Incentive,,270.0000,$/kW
21729,5222,Incentive,max,17500.0000,$
21754,989,Incentive,min,100.0000,$/kW
21755,989,Incentive,max,125.0000,$
21756,990,Incentive,,700.0000,$/Unit
21757,991,Incentive,min,50.0000,%
21758,991,Incentive,max,50.0000,$
21759,992,Incentive,min,20.0000,%
21760,992,Incentive,max,300.0000,$
21761,993,Incentive,min,30.0000,%
21762,993,Incentive,max,200.0000,$
21763,994,Incentive,min,30.0000,%
21764,994,Incentive,max,500.0000,$
21765,995,Incentive,min,30.0000,%
21766,995,Incentive,max,200.0000,$
21767,1032,Incentive,,0.7500,$/W-AC
21768,1032,Incentive,max,30000.0000,$
21769,1032,System,min,3.0000,kW
21770,5223,Incentive,,600.0000,$/Unit
21771,5224,Incentive,,700.0000,$/Unit
21772,5225,Incentive,min,50.0000,"% of cost"
21773,5225,Incentive,max,400.0000,$
21774,5226,Incentive,,30.0000,"% of cost"
21775,5226,Incentive,max,500.0000,$
21776,5227,Incentive,min,30.0000,"% of cost"
21777,5227,Incentive,max,300.0000,$
21797,1686,Incentive,,120.0000,$/Unit
21798,1687,Incentive,,35.0000,$/Unit
21799,1707,Incentive,,300.0000,$/Unit
21800,1708,Incentive,min,8000.0000,$/MBTUh
21801,1708,Incentive,max,10000.0000,$/MBTUh
21802,1709,Incentive,min,200.0000,$/Unit
21803,1709,Incentive,max,800.0000,$
21804,1710,Incentive,max,50.0000,"% of cost"
21805,1711,Incentive,min,2750.0000,$/MBTUh
21806,1711,Incentive,,4000.0000,$/MBTUh
21807,1712,Incentive,min,35.0000,$/Unit
21808,1712,Incentive,max,500.0000,$
21809,1713,Incentive,min,0.2500,"$/square foot"
21810,1714,Incentive,,4.0000,"$/linear foot"
21811,1715,Incentive,min,2.0000,"$/square foot"
21812,1716,Incentive,min,400.0000,$/Unit
21813,1718,Incentive,min,300.0000,$/Unit
21814,185,Incentive,min,0.7500,$/W-AC
21815,185,Incentive,max,30000.0000,$
21816,185,Incentive,max,1.5000,$/W-AC
21817,185,Incentive,max,50.0000,"% of cost"
21818,186,Incentive,,30.0000,%
21819,186,Incentive,max,300.0000,$
21820,1681,Incentive,,75.0000,$/Unit
21821,1663,Incentive,,900.0000,$/Unit
21822,1664,Incentive,,100.0000,$/Unit
21823,1665,Incentive,min,250.0000,$/Unit
21824,1665,Incentive,max,500.0000,$
21825,1666,Incentive,min,250.0000,$/Unit
21826,1666,Incentive,max,500.0000,$
21827,5228,Incentive,max,300.0000,$
21851,2753,Incentive,max,35.0000,"% of cost"
21852,2754,Incentive,min,5.0000,$/fixture
21853,2754,Incentive,max,200.0000,$/fixture
21854,2754,Incentive,max,50.0000,"% of cost"
21855,5109,Incentive,min,20.0000,$
21856,5109,Incentive,max,50.0000,$
21857,5109,Incentive,max,50.0000,"% of cost"
21858,5110,Incentive,min,75.0000,$/Unit
21859,5110,Incentive,max,3295.0000,$/Unit
21860,5111,Incentive,min,650.0000,$/Unit
21861,5111,Incentive,max,4400.0000,$/Unit
21862,5112,Incentive,min,170.0000,$/horsepower
21863,5112,Incentive,max,200.0000,$/horsepower
21864,2778,Incentive,min,5.0000,$/fixture
21865,2778,Incentive,max,150.0000,$/fixture
21866,2779,Incentive,min,20.0000,$/Unit
21867,2779,Incentive,max,50.0000,$/Unit
21868,2900,Incentive,,75.0000,$/Unit
21869,2901,Incentive,min,500.0000,$/Unit
21870,2901,Incentive,max,1575.0000,$/Unit
21871,5103,Incentive,min,30.0000,$/ton
21872,5103,Incentive,max,125.0000,$/ton
21873,5104,Incentive,min,30.0000,$/ton
21874,5104,Incentive,max,500.0000,$/ton
21875,5105,Incentive,min,200.0000,$/Unit
21876,5105,Incentive,max,250.0000,$/Unit
21877,5106,Incentive,min,90.0000,$/horsepower
21878,5106,Incentive,max,140.0000,$/horsepower
21879,5107,Incentive,,20.0000,$/ton
21880,5108,Incentive,max,75.0000,"% of cost"
21881,5095,Incentive,max,100000.0000,$
21882,1657,Incentive,,0.8000,$/W
21883,1657,Incentive,max,25000.0000,$
21884,1658,Incentive,,0.8000,$/W
21885,1658,Incentive,max,80000.0000,$
21919,3209,Incentive,min,50.0000,$
21920,3209,Incentive,max,75.0000,$
21921,5229,System,max,200.0000,Horsepower
21922,5229,Incentive,,50.0000,$/horsepower
21923,5230,Incentive,,0.0500,"$/square foot"
21924,5230,Incentive,max,10000.0000,$
21925,5231,Incentive,,0.0800,"$/first year kWh savings"
21926,5231,Incentive,max,40000.0000,$
21938,698,Incentive,,35.0000,%
21939,698,Incentive,max,999999.9999,$
21940,693,Incentive,,35.0000,%
21941,693,Incentive,max,3500.0000,$
21942,694,Incentive,,35.0000,%
21943,694,Incentive,max,1400.0000,$
21944,695,Incentive,,35.0000,%
21945,695,Incentive,max,8400.0000,$
21946,696,Incentive,,35.0000,%
21947,696,Incentive,max,10500.0000,$
21948,697,Incentive,,35.0000,%
21949,697,Incentive,max,999999.9999,$
22054,2114,Incentive,,0.1700,$/kWh
22195,5233,System,max,20.0000,kW
22196,5233,Incentive,,1.6000,$/W-AC
22197,5233,Incentive,max,9600.0000,$
22198,5235,System,max,1000.0000,kW
22199,5235,Incentive,,1.6000,$/W-AC
22200,5235,Incentive,max,9600.0000,$
22201,5236,System,max,1000.0000,kW
22202,5236,Incentive,,1.8500,$/W-AC
22203,5236,Incentive,max,11100.0000,$
22208,1824,Incentive,,1.0500,$/W
22209,1824,Incentive,max,10000.0000,$
22210,1825,Incentive,,25.0000,%
22211,1825,Incentive,max,5000.0000,$
22212,1826,System,max,50.0000,kW
22213,1826,Incentive,,1.0500,$/W
22214,1827,Incentive,,0.9000,$/W
22215,1827,System,min,50.0000,kW
22216,1827,System,max,100.0000,kW
22217,1828,Incentive,,0.7500,$/W
22218,1828,System,min,100.0000,kW
22219,1828,System,max,150.0000,kW
22220,1829,Incentive,,0.6000,$/W
22221,1829,System,min,150.0000,kW
22222,1829,System,max,200.0000,kW
22223,1830,System,min,200.0000,kW
22224,1830,System,max,250.0000,kW
22225,1830,Incentive,,0.4500,$/W
22226,1831,System,min,250.0000,kW
22227,1831,Incentive,,0.3000,$/W
22282,3306,Incentive,,0.0300,"$/first year kWh savings"
22283,5237,Incentive,,0.0500,$/kWh
22284,5237,Incentive,max,50.0000,"% of cost"
22306,3344,Incentive,,100.0000,$/Unit
22307,3345,Incentive,,400.0000,$/Unit
22393,761,Incentive,max,75.0000,$/Unit
22394,761,Incentive,min,10.0000,$/Unit
22395,762,Incentive,,500.0000,$/Unit
22396,763,Incentive,min,150.0000,$/Unit
22397,763,Incentive,max,400.0000,$
22398,795,Incentive,min,300.0000,$/Unit
22399,795,Incentive,max,400.0000,$/Unit
22400,796,Incentive,max,5000.0000,$
22401,796,Incentive,,0.0000,$/BTU
22430,2934,Incentive,,0.2000,"$/square foot"
22431,2934,Incentive,max,150.0000,$
22432,2935,Incentive,,200.0000,$/Unit
22433,4071,Incentive,,200.0000,$/Unit
22434,4072,Incentive,,800.0000,$/Unit
22439,831,Incentive,min,0.4500,"$/square foot"
22440,832,Incentive,min,75.0000,$/ton
22441,833,Incentive,min,2.0000,$/Unit
22442,833,Incentive,max,230.0000,$
22443,834,Incentive,,45.0000,$/ton
22444,835,Incentive,,45.0000,$/ton
22445,836,Incentive,max,4000.0000,$
22446,837,Incentive,,98.0000,$/Unit
22447,838,Incentive,,55.0000,$/ton
22448,1165,Incentive,,49.0000,$/ton
22485,2234,Incentive,min,250.0000,$/Unit
22486,2234,Incentive,max,750.0000,$
22487,5241,System,,0.0000,$
22488,5242,Incentive,min,500.0000,$
22489,5242,Incentive,max,1200.0000,$
22490,5243,Incentive,,85.0000,$/Unit
22491,5244,Incentive,,50.0000,$/Unit
22492,5245,Incentive,,800.0000,$/Unit
22493,5246,Incentive,,300.0000,$/Unit
22494,5255,Incentive,min,0.5000,$/W
22495,5255,Incentive,max,1.0000,$/W
22496,2245,Incentive,,800.0000,$/Unit
22497,2246,Incentive,,400.0000,$/kW
22498,2247,Incentive,min,200.0000,$/Unit
22499,2247,Incentive,max,500.0000,$
22500,2248,Incentive,min,300.0000,$/Unit
22501,2248,Incentive,max,600.0000,$
22502,5247,Incentive,,400.0000,$/kW
22503,5248,Incentive,,400.0000,$/kW
22504,5256,Incentive,min,0.5000,$/W
22505,5256,Incentive,max,1.0000,$/W
22515,2225,Incentive,max,950.0000,$
22516,2225,Incentive,min,450.0000,$
22517,2228,Incentive,,1.0000,"$/square foot"
22518,5249,Incentive,,85.0000,$/Unit
22519,5250,Incentive,,550.0000,$/kW
22520,5251,Incentive,min,125.0000,$/kW
22521,5251,Incentive,max,350.0000,$/kW
22522,5252,Incentive,min,0.0200,$/kWh
22523,5252,Incentive,max,0.0400,$/kWh
22524,2180,Incentive,,80.0000,%
22525,2181,Incentive,min,450.0000,$
22526,2181,Incentive,max,950.0000,$
22527,5253,Incentive,min,125.0000,$/kW
22528,5253,Incentive,max,350.0000,$/kW
22529,5254,Incentive,,85.0000,$/Unit
22530,5257,Incentive,min,0.0500,$/kWh
22531,5257,Incentive,max,0.0800,$/kWh
22532,2139,Incentive,max,300.0000,$
22533,2133,Incentive,min,1500.0000,$
22534,2133,Incentive,max,15000.0000,$
22535,2141,Incentive,,100.0000,%
22536,292,Incentive,min,50.0000,$/Unit
22537,292,Incentive,max,100.0000,$/Unit
22538,293,Incentive,min,25.0000,$/Unit
22539,293,Incentive,max,40.0000,$/Unit
22540,294,Incentive,min,25.0000,$/Unit
22541,294,Incentive,max,75.0000,$/Unit
22542,295,Incentive,min,15.0000,$/Unit
22543,295,Incentive,max,35.0000,$/Unit
22544,296,Incentive,min,100.0000,$/Unit
22545,296,Incentive,max,200.0000,$/Unit
22546,297,Incentive,min,25.0000,$/Unit
22547,297,Incentive,max,200.0000,$
22548,5167,Incentive,,50.0000,"% of cost"
22549,5167,Incentive,max,25.0000,$/Unit
22550,5168,Incentive,,125.0000,$/Unit
22551,5169,Incentive,,200.0000,$/ton
22564,595,Incentive,min,15.0000,$/Unit
22565,595,Incentive,max,120.0000,$/Unit
22566,596,Incentive,min,200.0000,$/Unit
22567,596,Incentive,max,8000.0000,$/Unit
22568,597,Incentive,,0.0450,"$/kWh (1 year)"
22569,598,Incentive,,50.0000,$/Unit
22570,335,Incentive,,200.0000,$/ton
22571,336,Incentive,min,50.0000,$/Unit
22572,336,Incentive,max,100.0000,$/Unit
22573,337,Incentive,min,25.0000,$/Unit
22574,337,Incentive,max,40.0000,$/Unit
22575,338,Incentive,min,25.0000,$/Unit
22576,338,Incentive,max,50.0000,$/Unit
22577,339,Incentive,,15.0000,$/Unit
22578,339,Incentive,max,25.0000,$/Unit
22579,340,Incentive,,100.0000,$/Unit
22580,340,Incentive,max,200.0000,$/Unit
22581,341,Incentive,min,25.0000,$/Unit
22582,341,Incentive,max,200.0000,$
22583,4647,Incentive,,50.0000,$/Unit
22584,4649,Incentive,,50.0000,$/Unit
22585,4650,Incentive,,20.0000,$/Unit
22586,4651,Incentive,,15.0000,$/Unit
22587,4652,Incentive,,250.0000,$/Unit
22588,4653,Incentive,min,50.0000,$/Unit
22589,4653,Incentive,max,175.0000,$/Unit
22623,4655,Incentive,min,35.0000,$/ton
22624,4655,Incentive,max,40.0000,$/ton
22625,4656,Incentive,,80.0000,$/ton
22626,4657,Incentive,,200.0000,$/Unit
22627,4658,Incentive,,25.0000,$/ton
22646,5258,Incentive,min,35.0000,$/ton
22647,5258,Incentive,max,40.0000,$/ton
22648,5259,Incentive,,80.0000,$/ton
22649,5260,Incentive,,25.0000,$/ton
22650,5261,Incentive,min,10.0000,$/fixture
22651,5261,Incentive,max,125.0000,$/fixture
22652,5261,Incentive,min,2.0000,$/lamp
22653,5261,Incentive,max,7.0000,$/lamp
22654,5262,Incentive,,200.0000,$
22655,5263,Incentive,min,600.0000,$/Unit
22656,5263,Incentive,max,1550.0000,$/Unit
22657,5264,Incentive,min,100.0000,$/Unit
22658,5264,Incentive,max,250.0000,$/Unit
22659,5265,Incentive,min,175.0000,$/Unit
22660,5265,Incentive,max,600.0000,$/Unit
22661,5266,Incentive,min,150.0000,$/Unit
22662,5266,Incentive,max,1250.0000,$/Unit
22663,5267,Incentive,,50.0000,$/Unit
22670,5268,Incentive,max,0.0000,"$/kWh (20 years)"
22671,5268,System,max,1.0000,MW
22672,5268,System,min,200.0000,kW
22676,1074,Incentive,max,0.3150,$/kWh
22683,1911,Incentive,min,0.2850,$/kWh
22684,1912,Incentive,min,0.2480,$/kWh
22685,1909,System,max,50.0000,kW
22686,1910,System,min,50.0000,kW
22687,1910,System,max,2000.0000,kW
22690,4573,Incentive,max,50.0000,%
22691,4573,Incentive,min,5.0000,$
22692,4587,Incentive,,70.0000,$/ton
22693,4588,Incentive,,70.0000,$/ton
22694,4589,Incentive,min,8.0000,$/ton
22695,4589,Incentive,max,15.0000,$/ton
22696,4590,Incentive,min,15.0000,$/motor
22697,4590,Incentive,max,2700.0000,$/motor
22698,4591,Incentive,min,200.0000,$/Unit
22699,4591,Incentive,max,8000.0000,$/Unit
22700,4592,Incentive,min,75.0000,$/Unit
22701,4592,Incentive,max,85.0000,$/Unit
22702,4593,Incentive,min,4.0000,$/horsepower
22703,4593,Incentive,max,9.0000,$/horsepower
22704,4594,Incentive,,50.0000,$/Unit
22705,4595,Incentive,min,35.0000,$/Unit
22706,4595,Incentive,max,45.0000,$/Unit
22707,4596,Incentive,min,100.0000,$/Unit
22708,4596,Incentive,max,125.0000,$/Unit
22709,4597,Incentive,min,300.0000,$/Unit
22710,4597,Incentive,max,1000.0000,$/Unit
22733,374,Incentive,,50.0000,$/Unit
22734,375,Incentive,min,500.0000,$/Unit
22735,375,Incentive,max,1000.0000,$/Unit
22736,376,Incentive,min,0.3000,"$/square foot"
22737,376,Incentive,max,0.6000,"$/square foot"
22738,377,Incentive,,3.0000,"$/square foot"
22739,378,Incentive,,800.0000,$/Unit
22740,378,Incentive,max,800.0000,$
22741,379,Incentive,,500.0000,$/kW
22742,379,Incentive,max,2000.0000,$
22743,380,Incentive,,0.0500,"$/kWh (1 year)"
22744,380,Incentive,max,5000.0000,$
22745,381,Incentive,,40.0000,$/Unit
22746,4262,Incentive,,0.5000,$/W-DC
22747,4262,Incentive,max,5000.0000,$
22748,4263,Incentive,,5.0000,$/fixture
22749,4263,Incentive,max,70.0000,"% of cost"
22750,4264,Incentive,min,300.0000,$/Unit
22751,4264,Incentive,max,1400.0000,$/Unit
22752,4265,Incentive,,750.0000,$/Unit
22753,4266,Incentive,min,200.0000,$/Unit
22754,4266,Incentive,max,250.0000,$/Unit
22755,2451,Incentive,,800.0000,$/Unit
22756,2452,Incentive,,500.0000,$/kW
22757,2452,Incentive,max,2000.0000,$
22758,2453,Incentive,,500.0000,$/kW
22759,2453,Incentive,max,5000.0000,$
22760,2454,Incentive,,500.0000,$/kW
22761,2454,Incentive,max,5000.0000,$
22762,2455,Incentive,,0.0500,"$/kWh (1 year)"
22763,2455,Incentive,max,5000.0000,$
22764,394,Incentive,max,1050.0000,$/ton
22765,394,Incentive,min,375.0000,$/ton
22766,395,Incentive,,180.0000,$/Unit
22767,396,Incentive,min,175.0000,$/ton
22768,396,Incentive,max,325.0000,$/ton
22769,2066,Incentive,min,1000.0000,$/Unit
22770,2066,Incentive,max,3000.0000,
22771,2067,Incentive,min,50.0000,$/Unit
22772,2067,Incentive,max,600.0000,$
22773,2068,Incentive,,500.0000,$/Unit
22774,2070,Incentive,,250.0000,$/Unit
22775,365,Incentive,min,200.0000,$/ton
22776,366,Incentive,min,50.0000,$/Unit
22777,366,Incentive,max,100.0000,$
22778,367,Incentive,min,25.0000,$/Unit
22779,367,Incentive,max,40.0000,$
22780,368,Incentive,,25.0000,$/Unit
22781,368,Incentive,max,50.0000,$
22782,369,Incentive,,15.0000,$/Unit
22783,369,Incentive,,25.0000,$/Unit
22784,370,Incentive,,100.0000,$/Unit
22785,370,Incentive,max,200.0000,$
22786,371,Incentive,,25.0000,$/Unit
22787,5045,Incentive,min,5.0000,$/fixture
22788,5045,Incentive,max,50.0000,"% of cost"
22789,5046,Incentive,,70.0000,$/ton
22790,5047,Incentive,,70.0000,$/ton
22791,5048,Incentive,min,8.0000,$/ton
22792,5048,Incentive,max,15.0000,$/ton
22793,5049,Incentive,min,15.0000,$/Unit
22794,5049,Incentive,max,2700.0000,$/Unit
22795,5050,Incentive,,50.0000,$/Unit
22796,5051,Incentive,,0.0450,"$/first year kWh savings"
22797,5052,Incentive,min,100.0000,$/Unit
22798,5052,Incentive,max,1000.0000,$/Unit
22799,5054,Incentive,min,100.0000,$/Unit
22800,5054,Incentive,max,125.0000,$/Unit
22801,5078,Incentive,min,5000.0000,$
22802,5078,Incentive,max,100000.0000,$
22803,5079,Incentive,min,5000.0000,$
22804,5079,Incentive,max,250000.0000,$
22806,1970,Incentive,,1.6800,$/W-AC
22807,1970,Incentive,max,6000.0000,$
22808,1971,Incentive,,1.6800,$/W-AC
22809,1971,Incentive,max,12000.0000,$
22810,1972,Incentive,,1.6800,$/W-AC
22811,1972,Incentive,max,20000.0000,$
22830,5270,System,min,1.0000,kW-CEC-AC
22831,5270,System,max,5.0000,kW-CEC-AC
22832,5270,Incentive,,3.0000,$/W-CEC-AC
22869,771,Incentive,min,300.0000,$/Unit
22870,771,Incentive,max,500.0000,$
22871,772,Incentive,min,250.0000,$/Unit
22872,772,Incentive,max,1850.0000,$
22873,773,Incentive,,250.0000,$/Unit
22874,775,Incentive,,60.0000,$/horsepower
22875,776,Incentive,min,800.0000,$/Unit
22876,776,Incentive,max,1500.0000,$
22877,777,Incentive,,40.0000,$/Unit
22878,5271,Incentive,,3.0000,"$/square foot"
22879,5272,Incentive,min,0.3000,"$/square foot"
22880,5272,Incentive,max,0.5000,"$/square foot"
23058,584,Incentive,,400.0000,$/ton
23059,585,Incentive,,25.0000,$/Unit
23060,586,Incentive,,75.0000,$/Unit
23061,587,Incentive,max,400.0000,$/Unit
23062,588,Incentive,min,50.0000,$/Unit
23063,588,Incentive,max,300.0000,$
23064,5279,Incentive,,1.0000,$/Unit
23065,5280,Incentive,min,300.0000,$/Unit
23066,5280,Incentive,max,630.0000,$/Unit
23067,5281,Incentive,,100.0000,$/Unit
23068,5282,Incentive,,50.0000,$/kW
23069,5283,Incentive,min,2.0000,$/Unit
23070,5283,Incentive,max,30.0000,$/Unit
23080,563,Incentive,,50.0000,$/Unit
23081,565,Incentive,,1.2500,$/gallon
23093,547,Incentive,,200.0000,$/ton
23094,548,Incentive,,100.0000,$/Unit
23095,549,Incentive,,50.0000,$/Unit
23096,550,Incentive,,50.0000,$/Unit
23097,551,Incentive,,15.0000,$/Unit
23098,552,Incentive,min,100.0000,$/Unit
23099,552,Incentive,max,500.0000,$
23100,553,Incentive,,25.0000,$/Unit
23101,5277,Incentive,,25.0000,$/Unit
23102,5278,Incentive,min,20.0000,"$/square foot"
