sector_id,set_id
5,4088
6,4088
14,4088
15,4088
1,4089
5,4089
6,4089
14,4089
15,4089
1,4090
5,4090
6,4090
14,4090
15,4090
1,4091
5,4091
6,4091
14,4091
15,4091
1,4092
5,4092
6,4092
14,4092
15,4092
1,4093
5,4093
6,4093
14,4093
15,4093
1,4094
5,4094
6,4094
14,4094
15,4094
1,4095
5,4095
6,4095
14,4095
15,4095
1,4096
5,4096
6,4096
14,4096
15,4096
1,4097
5,4097
6,4097
14,4097
15,4097
1,4098
5,4098
6,4098
14,4098
15,4098
1,4099
5,4099
6,4099
14,4099
15,4099
1,4100
5,4100
6,4100
14,4100
15,4100
9,4101
9,4102
9,4103
9,4104
9,4105
1,4106
9,4107
9,4108
9,4109
1,4110
3,4110
5,4110
6,4110
14,4110
15,4110
1,4111
3,4111
5,4111
6,4111
14,4111
15,4111
1,4112
3,4112
5,4112
6,4112
14,4112
15,4112
1,4113
3,4113
5,4113
6,4113
14,4113
15,4113
1,4114
1,4115
9,4116
9,4117
1,4118
1,4119
1,4120
1,4121
1,4122
1,4123
1,4124
1,4125
9,4126
9,4127
9,4128
9,4129
9,4130
9,4131
9,4132
9,4133
9,4134
9,4135
9,4136
9,4137
9,4138
9,4139
9,4140
9,4141
9,4142
9,4143
9,4144
9,4145
9,4146
9,4147
9,4148
9,4149
9,4150
9,4151
9,4152
9,4153
9,4154
1,4155
3,4155
15,4155
21,4155
9,4156
23,4156
22,4157
9,4158
23,4158
22,4159
9,4160
23,4160
22,4161
1,4163
3,4163
9,4163
15,4163
21,4163
1,4164
6,4164
1,4165
6,4165
1,4166
6,4166
1,4167
6,4167
1,4168
6,4168
1,4169
6,4169
9,4170
9,4171
9,4172
9,4173
9,4174
9,4175
1,4176
1,4177
1,4178
1,4179
1,4180
1,4181
1,4182
1,4183
1,4186
3,4186
15,4186
1,4187
3,4187
15,4187
1,4188
3,4188
15,4188
1,4189
3,4189
15,4189
1,4190
3,4190
15,4190
1,4191
3,4191
15,4191
1,4192
3,4192
15,4192
1,4193
3,4193
15,4193
1,4194
3,4194
15,4194
1,4195
3,4195
15,4195
2,4196
16,4196
1,4197
3,4197
15,4197
1,4198
3,4198
15,4198
1,4199
3,4199
15,4199
1,4200
3,4200
15,4200
1,4201
3,4201
15,4201
1,4202
3,4202
15,4202
1,4203
3,4203
15,4203
1,4204
3,4204
15,4204
1,4205
3,4205
15,4205
1,4206
3,4206
15,4206
1,4207
3,4207
15,4207
2,4208
16,4208
1,4209
3,4209
15,4209
1,4210
3,4210
1,4211
3,4211
15,4211
1,4212
3,4212
15,4212
1,4213
3,4213
15,4213
1,4214
3,4214
15,4214
1,4215
3,4215
15,4215
1,4216
3,4216
15,4216
1,4217
3,4217
15,4217
1,4218
3,4218
15,4218
1,4219
3,4219
15,4219
1,4220
3,4220
15,4220
1,4221
3,4221
15,4221
1,4222
3,4222
15,4222
1,4223
3,4223
15,4223
1,4224
3,4224
15,4224
1,4225
3,4225
15,4225
1,4226
3,4226
15,4226
1,4227
3,4227
15,4227
1,4228
3,4228
15,4228
1,4229
3,4229
15,4229
1,4230
3,4230
15,4230
1,4231
3,4231
15,4231
1,4232
3,4232
15,4232
1,4233
3,4233
15,4233
1,4234
3,4234
15,4234
1,4235
3,4235
15,4235
1,4236
3,4236
15,4236
1,4237
3,4237
15,4237
1,4238
3,4238
15,4238
1,4239
3,4239
5,4239
6,4239
11,4239
14,4239
15,4239
17,4239
24,4239
1,4240
3,4240
5,4240
6,4240
11,4240
14,4240
15,4240
17,4240
24,4240
1,4241
3,4241
5,4241
6,4241
11,4241
14,4241
15,4241
17,4241
24,4241
1,4242
3,4242
5,4242
11,4242
14,4242
15,4242
17,4242
24,4242
1,4243
3,4243
5,4243
11,4243
14,4243
15,4243
17,4243
24,4243
1,4244
3,4244
5,4244
11,4244
14,4244
15,4244
17,4244
24,4244
21,4245
21,4246
9,4247
23,4247
5,4248
6,4248
11,4248
14,4248
15,4248
22,4248
1,4249
3,4249
1,4250
3,4250
1,4251
3,4251
1,4252
3,4252
1,4253
3,4253
1,4254
3,4254
9,4255
9,4256
9,4257
9,4258
9,4259
9,4260
9,4261
9,4262
9,4263
9,4264
9,4265
9,4266
1,4267
3,4267
15,4267
1,4268
3,4268
15,4268
1,4269
3,4269
15,4269
1,4270
3,4270
15,4270
1,4271
3,4271
15,4271
9,4272
9,4273
9,4274
9,4275
9,4276
9,4277
9,4278
9,4279
9,4280
1,4281
3,4281
6,4281
11,4281
21,4281
24,4281
1,4282
3,4282
6,4282
11,4282
21,4282
24,4282
1,4283
3,4283
6,4283
11,4283
21,4283
24,4283
1,4284
3,4284
6,4284
11,4284
21,4284
24,4284
1,4285
3,4285
6,4285
11,4285
21,4285
24,4285
1,4286
3,4286
5,4286
6,4286
11,4286
14,4286
1,4287
3,4287
5,4287
6,4287
11,4287
14,4287
1,4288
3,4288
5,4288
6,4288
11,4288
14,4288
1,4289
3,4289
5,4289
6,4289
11,4289
14,4289
9,4290
9,4291
9,4292
9,4293
9,4294
1,4295
5,4295
6,4295
14,4295
15,4295
1,4296
5,4296
6,4296
14,4296
15,4296
1,4297
5,4297
6,4297
14,4297
1,4298
5,4298
6,4298
14,4298
15,4298
1,4299
2,4299
3,4299
6,4299
22,4299
1,4300
3,4300
1,4301
3,4301
1,4302
3,4302
1,4303
3,4303
9,4304
9,4305
9,4306
9,4307
1,4308
3,4308
5,4308
6,4308
14,4308
15,4308
1,4309
3,4309
5,4309
6,4309
14,4309
15,4309
1,4310
3,4310
5,4310
6,4310
14,4310
15,4310
1,4311
3,4311
5,4311
6,4311
14,4311
15,4311
1,4312
3,4312
5,4312
6,4312
14,4312
15,4312
1,4313
3,4313
5,4313
6,4313
14,4313
15,4313
1,4314
3,4314
5,4314
6,4314
14,4314
15,4314
1,4315
3,4315
9,4315
15,4315
1,4316
3,4316
9,4316
15,4316
1,4317
3,4317
24,4317
9,4318
9,4319
1,4320
5,4320
6,4320
14,4320
15,4320
1,4321
5,4321
6,4321
14,4321
15,4321
1,4322
5,4322
6,4322
14,4322
15,4322
1,4323
5,4323
6,4323
14,4323
15,4323
1,4324
3,4324
5,4324
6,4324
14,4324
15,4324
1,4325
3,4325
5,4325
6,4325
14,4325
15,4325
1,4326
3,4326
5,4326
6,4326
14,4326
15,4326
1,4327
3,4327
5,4327
6,4327
14,4327
15,4327
1,4328
3,4328
5,4328
6,4328
14,4328
15,4328
21,4329
1,4330
3,4330
5,4330
6,4330
14,4330
15,4330
1,4331
3,4331
5,4331
6,4331
14,4331
15,4331
9,4332
9,4333
9,4334
9,4335
9,4336
9,4337
9,4338
9,4339
9,4340
1,4341
3,4341
1,4342
3,4342
1,4343
3,4343
1,4344
3,4344
1,4345
3,4345
1,4346
3,4346
9,4347
9,4348
9,4349
9,4350
9,4351
9,4352
9,4353
9,4354
9,4355
1,4356
3,4356
21,4356
9,4357
9,4358
1,4359
5,4359
6,4359
11,4359
1,4360
5,4360
6,4360
11,4360
9,4361
22,4361
9,4362
22,4362
9,4363
22,4363
9,4364
22,4364
1,4365
5,4365
6,4365
14,4365
15,4365
1,4366
5,4366
6,4366
14,4366
15,4366
1,4367
5,4367
6,4367
14,4367
15,4367
1,4368
5,4368
6,4368
14,4368
15,4368
1,4369
5,4369
6,4369
14,4369
15,4369
1,4370
5,4370
6,4370
14,4370
15,4370
1,4371
5,4371
6,4371
14,4371
15,4371
1,4372
3,4372
5,4372
6,4372
11,4372
14,4372
15,4372
21,4372
24,4372
1,4373
3,4373
5,4373
6,4373
11,4373
14,4373
15,4373
21,4373
24,4373
1,4374
3,4374
5,4374
6,4374
11,4374
14,4374
15,4374
21,4374
24,4374
9,4375
9,4376
9,4377
9,4378
9,4379
9,4380
9,4381
9,4382
9,4383
9,4384
9,4385
9,4386
22,4386
1,4387
3,4387
4,4387
8,4387
10,4387
21,4387
9,4388
9,4389
9,4390
9,4391
9,4392
9,4393
9,4394
9,4395
1,4396
3,4396
15,4396
21,4396
1,4397
3,4397
15,4397
21,4397
1,4398
15,4398
9,4404
23,4404
9,4405
23,4405
9,4406
23,4406
9,4407
23,4407
9,4408
23,4408
9,4409
23,4409
9,4410
23,4411
2,4412
9,4413
9,4414
16,4415
9,4416
16,4416
9,4417
22,4417
9,4418
22,4418
9,4419
22,4419
9,4420
22,4420
1,4421
3,4421
5,4421
6,4421
11,4421
14,4421
15,4421
21,4421
24,4421
1,4422
3,4422
5,4422
6,4422
11,4422
14,4422
15,4422
21,4422
24,4422
1,4423
3,4423
5,4423
6,4423
11,4423
14,4423
15,4423
21,4423
24,4423
1,4424
3,4424
5,4424
6,4424
11,4424
14,4424
15,4424
21,4424
24,4424
1,4425
3,4425
5,4425
6,4425
11,4425
14,4425
15,4425
21,4425
24,4425
1,4426
3,4426
5,4426
6,4426
11,4426
14,4426
15,4426
21,4426
24,4426
2,4427
2,4428
9,4429
9,4430
9,4431
9,4432
9,4433
9,4434
2,4435
9,4435
22,4435
2,4436
9,4436
22,4436
2,4437
9,4437
22,4437
2,4438
9,4438
22,4438
9,4439
9,4440
9,4441
9,4442
9,4443
9,4444
9,4445
1,4447
5,4447
14,4447
15,4447
1,4448
3,4448
5,4448
6,4448
11,4448
14,4448
15,4448
1,4450
3,4450
6,4450
22,4450
24,4450
1,4451
3,4451
6,4451
22,4451
24,4451
1,4452
3,4452
6,4452
22,4452
24,4452
1,4453
3,4453
6,4453
22,4453
24,4453
1,4454
3,4454
6,4454
22,4454
24,4454
1,4455
3,4455
6,4455
22,4455
24,4455
1,4456
3,4456
6,4456
22,4456
24,4456
1,4457
3,4457
6,4457
22,4457
24,4457
1,4458
3,4458
15,4458
1,4459
3,4459
15,4459
1,4460
3,4460
15,4460
1,4461
3,4461
15,4461
1,4462
3,4462
15,4462
1,4463
3,4463
15,4463
1,4464
3,4464
15,4464
1,4465
3,4465
15,4465
1,4466
3,4466
15,4466
1,4467
3,4467
15,4467
1,4468
3,4468
15,4468
1,4469
3,4469
15,4469
1,4470
3,4470
15,4470
1,4471
3,4471
15,4471
1,4472
3,4472
15,4472
1,4473
3,4473
15,4473
1,4474
3,4474
15,4474
2,4475
1,4476
3,4476
5,4476
6,4476
11,4476
14,4476
15,4476
1,4477
3,4477
5,4477
6,4477
11,4477
14,4477
15,4477
1,4478
3,4478
5,4478
6,4478
11,4478
14,4478
15,4478
1,4479
3,4479
5,4479
6,4479
11,4479
14,4479
15,4479
1,4480
3,4480
5,4480
6,4480
11,4480
14,4480
15,4480
1,4481
3,4481
5,4481
6,4481
11,4481
14,4481
15,4481
9,4482
1,4483
3,4483
5,4483
6,4483
11,4483
14,4483
15,4483
21,4483
24,4483
1,4484
3,4484
5,4484
6,4484
11,4484
14,4484
15,4484
21,4484
24,4484
9,4485
9,4486
22,4486
9,4487
22,4487
9,4488
22,4488
9,4489
22,4489
1,4490
3,4490
5,4490
6,4490
11,4490
14,4490
15,4490
24,4490
1,4492
3,4492
5,4492
6,4492
11,4492
14,4492
15,4492
24,4492
1,4493
3,4493
5,4493
6,4493
11,4493
14,4493
15,4493
24,4493
9,4494
9,4495
9,4496
9,4497
9,4498
9,4499
9,4500
9,4501
9,4502
22,4503
22,4504
22,4505
22,4506
22,4507
22,4508
9,4509
9,4510
9,4511
9,4512
9,4513
9,4514
9,4515
9,4516
1,4517
3,4517
1,4518
3,4518
1,4519
3,4519
1,4520
3,4520
1,4521
3,4521
1,4522
3,4522
1,4523
3,4523
1,4524
3,4524
9,4525
9,4526
9,4527
9,4528
9,4529
9,4530
9,4531
9,4532
9,4533
9,4534
9,4535
1,4536
1,4538
9,4539
9,4540
9,4541
9,4542
9,4543
9,4544
9,4545
9,4546
9,4547
9,4548
9,4549
9,4550
9,4551
9,4552
9,4553
9,4554
9,4555
9,4556
9,4557
9,4558
9,4559
9,4560
9,4561
9,4562
9,4563
9,4564
9,4565
9,4566
1,4567
1,4568
1,4569
3,4569
1,4570
3,4570
1,4571
3,4571
1,4572
3,4572
1,4573
3,4573
5,4573
6,4573
11,4573
14,4573
15,4573
24,4573
9,4578
9,4579
9,4580
9,4582
9,4583
21,4584
1,4587
3,4587
5,4587
6,4587
11,4587
14,4587
15,4587
24,4587
1,4588
3,4588
5,4588
6,4588
11,4588
14,4588
15,4588
24,4588
1,4589
3,4589
5,4589
6,4589
11,4589
14,4589
15,4589
24,4589
1,4590
3,4590
5,4590
6,4590
11,4590
14,4590
15,4590
24,4590
1,4591
3,4591
5,4591
6,4591
11,4591
14,4591
15,4591
24,4591
1,4592
3,4592
5,4592
6,4592
11,4592
14,4592
15,4592
24,4592
1,4593
3,4593
5,4593
6,4593
11,4593
14,4593
15,4593
24,4593
1,4594
3,4594
5,4594
6,4594
11,4594
14,4594
15,4594
24,4594
1,4595
3,4595
5,4595
6,4595
11,4595
14,4595
15,4595
24,4595
1,4596
3,4596
5,4596
6,4596
11,4596
14,4596
15,4596
24,4596
1,4597
3,4597
5,4597
6,4597
11,4597
14,4597
15,4597
24,4597
9,4599
9,4600
9,4601
9,4602
9,4603
9,4604
9,4605
21,4606
21,4607
1,4608
3,4608
21,4608
1,4609
3,4609
21,4609
1,4610
3,4610
21,4610
1,4611
3,4611
1,4612
3,4612
1,4613
1,4614
1,4615
3,4615
9,4616
9,4617
9,4618
9,4619
9,4620
9,4621
9,4622
9,4632
1,4633
3,4633
1,4634
3,4634
1,4635
3,4635
1,4636
3,4636
1,4638
3,4638
1,4639
1,4640
3,4640
5,4640
6,4640
14,4640
15,4640
1,4641
3,4641
5,4641
6,4641
14,4641
15,4641
1,4642
3,4642
5,4642
6,4642
14,4642
15,4642
1,4643
3,4643
5,4643
6,4643
14,4643
15,4643
1,4644
3,4644
5,4644
6,4644
14,4644
15,4644
1,4645
3,4645
5,4645
6,4645
14,4645
15,4645
1,4646
3,4646
5,4646
6,4646
14,4646
15,4646
9,4647
9,4649
9,4650
9,4651
9,4652
9,4653
1,4655
3,4655
1,4656
3,4656
1,4657
3,4657
1,4658
3,4658
9,4664
9,4665
9,4666
9,4667
9,4668
9,4669
9,4670
1,4671
3,4671
15,4671
1,4672
3,4672
15,4672
1,4673
3,4673
15,4673
1,4674
3,4674
15,4674
1,4683
3,4683
11,4683
21,4683
1,4684
3,4684
11,4684
21,4684
1,4685
3,4685
11,4685
21,4685
1,4686
3,4686
21,4686
1,4687
3,4687
1,4688
3,4688
21,4688
9,4689
9,4690
9,4691
9,4692
9,4693
9,4694
9,4695
9,4696
9,4697
9,4698
1,4699
1,4700
1,4701
1,4702
1,4703
1,4704
9,4705
9,4706
9,4707
9,4708
9,4709
9,4710
9,4711
9,4712
9,4713
9,4714
9,4715
9,4716
9,4717
9,4718
9,4719
9,4720
1,4721
3,4721
1,4722
3,4722
1,4723
3,4723
1,4724
3,4724
1,4725
3,4725
1,4726
3,4726
1,4727
3,4727
1,4728
3,4728
1,4729
3,4729
1,4730
3,4730
1,4731
3,4731
1,4732
3,4732
1,4733
3,4733
1,4734
3,4734
1,4735
3,4735
1,4736
3,4736
1,4737
3,4737
9,4738
9,4739
9,4740
9,4741
9,4742
9,4743
22,4744
22,4745
22,4746
22,4747
22,4748
22,4749
22,4750
22,4751
9,4752
9,4753
9,4754
9,4755
1,4756
3,4756
1,4757
3,4757
1,4758
3,4758
1,4759
1,4760
3,4760
1,4761
3,4761
1,4762
3,4762
1,4763
3,4763
1,4764
3,4764
1,4765
3,4765
1,4766
3,4766
1,4767
3,4767
21,4768
1,4769
3,4769
22,4769
3,4770
1,4771
3,4771
22,4771
1,4772
3,4772
22,4772
1,4773
3,4773
22,4773
1,4774
3,4774
22,4774
1,4775
3,4775
22,4775
1,4776
3,4776
22,4776
1,4777
3,4777
22,4777
1,4778
3,4778
22,4778
1,4779
3,4779
22,4779
1,4780
3,4780
22,4780
1,4781
3,4781
22,4782
22,4783
22,4784
22,4785
22,4786
22,4787
22,4788
9,4789
23,4789
9,4790
23,4790
9,4791
9,4792
9,4793
9,4794
9,4795
9,4796
2,4797
9,4797
16,4797
2,4798
16,4798
22,4798
1,4799
3,4799
21,4799
1,4800
3,4800
21,4800
1,4801
3,4801
21,4801
1,4802
3,4802
21,4802
1,4803
3,4803
21,4803
9,4804
9,4805
9,4806
9,4807
9,4808
9,4809
9,4810
9,4811
9,4812
9,4813
1,4814
3,4814
2,4815
16,4815
1,4816
3,4816
1,4817
3,4817
1,4818
3,4818
2,4819
9,4819
16,4819
23,4819
2,4820
16,4820
9,4821
23,4821
2,4822
9,4822
16,4822
23,4822
2,4823
9,4823
16,4823
23,4823
9,4824
9,4825
9,4826
9,4827
22,4828
22,4829
22,4830
22,4831
22,4832
22,4834
22,4835
1,4836
1,4837
1,4838
1,4839
1,4840
1,4841
1,4842
1,4843
1,4844
3,4844
6,4844
11,4844
15,4844
24,4844
1,4845
3,4845
6,4845
11,4845
15,4845
24,4845
1,4846
3,4846
6,4846
11,4846
15,4846
24,4846
1,4847
3,4847
6,4847
11,4847
15,4847
24,4847
1,4848
3,4848
6,4848
11,4848
15,4848
24,4848
1,4849
3,4849
6,4849
11,4849
15,4849
24,4849
1,4850
3,4850
6,4850
11,4850
15,4850
24,4850
1,4851
3,4851
6,4851
11,4851
15,4851
24,4851
1,4852
9,4853
9,4854
9,4855
9,4856
9,4857
9,4858
9,4859
9,4860
9,4861
9,4862
22,4863
2,4864
22,4864
1,4865
3,4865
5,4865
6,4865
11,4865
14,4865
15,4865
21,4865
24,4865
1,4866
3,4866
5,4866
6,4866
11,4866
14,4866
15,4866
21,4866
24,4866
1,4867
3,4867
5,4867
6,4867
11,4867
14,4867
15,4867
21,4867
24,4867
1,4868
3,4868
5,4868
6,4868
11,4868
14,4868
15,4868
21,4868
24,4868
1,4869
3,4869
5,4869
6,4869
11,4869
14,4869
15,4869
21,4869
24,4869
1,4870
3,4870
5,4870
6,4870
11,4870
14,4870
15,4870
21,4870
24,4870
1,4871
3,4871
5,4871
6,4871
11,4871
14,4871
15,4871
21,4871
24,4871
1,4872
3,4872
5,4872
6,4872
11,4872
14,4872
15,4872
21,4872
24,4872
1,4873
1,4874
3,4874
5,4874
6,4874
11,4874
14,4874
15,4874
21,4874
24,4874
1,4875
3,4875
5,4875
6,4875
11,4875
14,4875
15,4875
21,4875
24,4875
1,4876
3,4876
5,4876
6,4876
11,4876
14,4876
15,4876
21,4876
24,4876
1,4877
3,4877
5,4877
6,4877
11,4877
14,4877
15,4877
21,4877
24,4877
21,4878
1,4879
3,4879
5,4879
6,4879
11,4879
14,4879
15,4879
21,4879
24,4879
1,4880
3,4880
5,4880
6,4880
11,4880
14,4880
15,4880
21,4880
24,4880
1,4881
3,4881
5,4881
6,4881
11,4881
14,4881
15,4881
21,4881
24,4881
1,4882
3,4882
5,4882
6,4882
11,4882
14,4882
15,4882
21,4882
24,4882
1,4883
3,4883
5,4883
6,4883
11,4883
14,4883
15,4883
21,4883
24,4883
9,4884
9,4885
9,4886
9,4887
9,4888
9,4889
9,4890
9,4891
9,4892
1,4893
3,4893
5,4893
11,4893
14,4893
15,4893
1,4894
3,4894
5,4894
11,4894
14,4894
15,4894
1,4895
3,4895
5,4895
11,4895
14,4895
15,4895
1,4896
3,4896
5,4896
11,4896
14,4896
15,4896
1,4897
3,4897
5,4897
11,4897
14,4897
15,4897
1,4898
3,4898
5,4898
11,4898
14,4898
15,4898
1,4899
3,4899
5,4899
11,4899
14,4899
15,4899
1,4900
3,4900
5,4900
11,4900
14,4900
15,4900
1,4901
3,4901
5,4901
11,4901
14,4901
15,4901
9,4902
9,4903
9,4904
9,4905
1,4908
2,4908
3,4908
6,4908
11,4908
15,4908
16,4908
21,4908
24,4908
1,4909
2,4909
3,4909
6,4909
11,4909
16,4909
21,4909
24,4909
1,4912
2,4912
3,4912
6,4912
11,4912
16,4912
21,4912
24,4912
9,4926
1,4927
2,4927
3,4927
5,4927
6,4927
14,4927
15,4927
16,4927
21,4927
24,4927
1,4928
2,4928
3,4928
5,4928
6,4928
14,4928
15,4928
16,4928
21,4928
24,4928
1,4929
2,4929
3,4929
5,4929
6,4929
14,4929
15,4929
16,4929
21,4929
24,4929
1,4930
2,4930
3,4930
5,4930
6,4930
14,4930
15,4930
16,4930
21,4930
24,4930
1,4931
2,4931
3,4931
5,4931
6,4931
14,4931
15,4931
16,4931
21,4931
24,4931
1,4932
2,4932
3,4932
5,4932
6,4932
14,4932
15,4932
16,4932
21,4932
24,4932
1,4933
2,4933
3,4933
5,4933
6,4933
14,4933
15,4933
16,4933
21,4933
24,4933
1,4934
2,4934
3,4934
5,4934
6,4934
14,4934
15,4934
16,4934
21,4934
24,4934
1,4935
2,4935
3,4935
5,4935
6,4935
14,4935
15,4935
16,4935
21,4935
24,4935
1,4936
2,4936
3,4936
5,4936
6,4936
14,4936
15,4936
16,4936
21,4936
24,4936
1,4937
2,4937
3,4937
5,4937
6,4937
14,4937
15,4937
16,4937
21,4937
24,4937
1,4938
2,4938
3,4938
5,4938
6,4938
14,4938
15,4938
16,4938
21,4938
24,4938
1,4940
2,4940
3,4940
5,4940
6,4940
14,4940
15,4940
16,4940
21,4940
24,4940
1,4942
2,4942
3,4942
5,4942
6,4942
14,4942
15,4942
16,4942
21,4942
24,4942
1,4943
2,4943
3,4943
5,4943
6,4943
14,4943
15,4943
16,4943
21,4943
24,4943
1,4944
2,4944
3,4944
5,4944
6,4944
14,4944
15,4944
16,4944
21,4944
24,4944
1,4945
2,4945
3,4945
5,4945
6,4945
14,4945
15,4945
16,4945
21,4945
24,4945
1,4946
2,4946
3,4946
5,4946
6,4946
14,4946
15,4946
16,4946
21,4946
24,4946
9,4947
9,4948
9,4949
9,4950
9,4951
9,4952
9,4953
9,4954
9,4955
9,4956
9,4957
9,4958
9,4959
9,4960
9,4961
9,4962
9,4963
9,4964
9,4965
1,4966
3,4966
5,4966
6,4966
11,4966
14,4966
15,4966
24,4966
9,4967
9,4968
9,4969
9,4970
1,4971
9,4971
1,4972
1,4973
9,4973
9,4974
9,4975
9,4976
9,4977
9,4978
9,4979
9,4980
9,4981
9,4982
9,4983
9,4984
9,4985
9,4986
9,4987
9,4988
9,4989
9,4990
9,4991
9,4992
9,4993
9,4994
9,4995
9,4996
1,4997
3,4997
5,4997
6,4997
14,4997
15,4997
1,4998
3,4998
5,4998
6,4998
14,4998
15,4998
1,4999
3,4999
5,4999
6,4999
14,4999
15,4999
1,5000
3,5000
5,5000
6,5000
14,5000
15,5000
1,5001
3,5001
5,5001
6,5001
14,5001
15,5001
1,5002
3,5002
5,5002
6,5002
14,5002
15,5002
1,5003
3,5003
5,5003
6,5003
14,5003
15,5003
1,5004
3,5004
5,5004
6,5004
14,5004
15,5004
1,5005
3,5005
5,5005
6,5005
14,5005
15,5005
1,5006
3,5006
5,5006
6,5006
14,5006
15,5006
1,5007
3,5007
5,5007
6,5007
14,5007
15,5007
1,5008
3,5008
5,5008
6,5008
14,5008
15,5008
1,5009
3,5009
5,5009
6,5009
14,5009
15,5009
1,5010
3,5010
5,5010
6,5010
14,5010
15,5010
9,5013
9,5014
1,5015
3,5015
1,5016
3,5016
1,5017
3,5017
1,5018
3,5018
1,5019
3,5019
1,5020
3,5020
1,5021
3,5021
1,5022
3,5022
1,5023
3,5023
1,5024
3,5024
1,5025
2,5025
3,5025
5,5025
6,5025
11,5025
14,5025
15,5025
24,5025
1,5026
2,5026
3,5026
5,5026
6,5026
11,5026
14,5026
15,5026
24,5026
1,5027
2,5027
3,5027
5,5027
6,5027
11,5027
14,5027
15,5027
24,5027
1,5028
2,5028
3,5028
5,5028
6,5028
11,5028
14,5028
15,5028
24,5028
1,5029
2,5029
3,5029
5,5029
6,5029
11,5029
14,5029
15,5029
24,5029
1,5030
2,5030
3,5030
5,5030
6,5030
11,5030
14,5030
15,5030
24,5030
1,5031
2,5031
3,5031
5,5031
6,5031
11,5031
14,5031
15,5031
24,5031
1,5032
2,5032
3,5032
5,5032
6,5032
11,5032
14,5032
15,5032
24,5032
1,5033
2,5033
3,5033
5,5033
6,5033
11,5033
14,5033
15,5033
24,5033
1,5034
2,5034
3,5034
5,5034
6,5034
11,5034
14,5034
15,5034
24,5034
1,5035
2,5035
3,5035
5,5035
6,5035
11,5035
14,5035
15,5035
24,5035
1,5036
2,5036
3,5036
5,5036
6,5036
11,5036
14,5036
15,5036
24,5036
9,5037
9,5038
1,5039
9,5040
22,5040
9,5041
22,5041
9,5042
22,5042
9,5043
22,5043
9,5044
22,5044
1,5045
3,5045
5,5045
6,5045
14,5045
15,5045
1,5046
3,5046
5,5046
6,5046
14,5046
15,5046
1,5047
3,5047
5,5047
6,5047
14,5047
15,5047
1,5048
3,5048
5,5048
6,5048
14,5048
15,5048
1,5049
3,5049
5,5049
6,5049
14,5049
15,5049
1,5050
3,5050
5,5050
6,5050
14,5050
15,5050
1,5051
3,5051
5,5051
6,5051
14,5051
15,5051
1,5052
3,5052
5,5052
6,5052
14,5052
15,5052
9,5053
1,5054
3,5054
5,5054
6,5054
14,5054
15,5054
1,5055
3,5055
5,5055
6,5055
14,5055
15,5055
24,5055
1,5056
3,5056
5,5056
6,5056
14,5056
15,5056
24,5056
1,5057
3,5057
5,5057
6,5057
14,5057
15,5057
24,5057
1,5058
3,5058
5,5058
6,5058
14,5058
15,5058
24,5058
1,5059
3,5059
5,5059
6,5059
14,5059
15,5059
24,5059
1,5060
3,5060
5,5060
6,5060
14,5060
15,5060
24,5060
1,5061
3,5061
5,5061
6,5061
14,5061
15,5061
24,5061
1,5062
3,5062
5,5062
6,5062
14,5062
15,5062
24,5062
1,5063
3,5063
5,5063
6,5063
14,5063
15,5063
24,5063
1,5064
3,5064
5,5064
6,5064
14,5064
15,5064
24,5064
1,5065
3,5065
5,5065
6,5065
14,5065
15,5065
24,5065
1,5066
3,5066
5,5066
6,5066
14,5066
15,5066
24,5066
1,5067
3,5067
5,5067
6,5067
14,5067
15,5067
24,5067
1,5068
3,5068
1,5069
3,5069
1,5070
3,5070
1,5071
3,5071
1,5072
3,5072
1,5073
3,5073
1,5074
3,5074
6,5074
21,5074
22,5074
5,5075
11,5075
14,5075
15,5075
17,5075
24,5075
1,5076
3,5076
6,5076
5,5077
11,5077
14,5077
15,5077
24,5077
1,5078
3,5078
6,5078
21,5078
22,5078
5,5079
11,5079
14,5079
15,5079
17,5079
24,5079
9,5080
9,5081
9,5082
9,5083
9,5084
9,5085
9,5086
1,5095
5,5095
9,5096
9,5097
9,5098
9,5099
9,5100
9,5101
9,5102
1,5103
3,5103
5,5103
1,5104
3,5104
5,5104
1,5105
3,5105
5,5105
1,5106
3,5106
5,5106
1,5107
3,5107
5,5107
1,5108
3,5108
5,5108
1,5109
3,5109
5,5109
1,5110
3,5110
5,5110
1,5111
3,5111
5,5111
1,5112
3,5112
5,5112
9,5113
1,5114
2,5114
3,5114
5,5114
6,5114
14,5114
15,5114
16,5114
21,5114
24,5114
1,5115
2,5115
3,5115
5,5115
6,5115
14,5115
15,5115
16,5115
21,5115
24,5115
1,5116
2,5116
3,5116
5,5116
6,5116
14,5116
15,5116
16,5116
21,5116
24,5116
1,5117
2,5117
3,5117
5,5117
6,5117
14,5117
15,5117
16,5117
21,5117
24,5117
1,5118
2,5118
3,5118
5,5118
6,5118
14,5118
15,5118
16,5118
21,5118
24,5118
1,5119
2,5119
3,5119
5,5119
6,5119
14,5119
15,5119
16,5119
21,5119
24,5119
1,5120
2,5120
3,5120
5,5120
6,5120
14,5120
15,5120
16,5120
21,5120
24,5120
1,5121
2,5121
3,5121
5,5121
6,5121
14,5121
15,5121
16,5121
21,5121
24,5121
1,5122
2,5122
3,5122
5,5122
6,5122
14,5122
15,5122
16,5122
21,5122
24,5122
1,5123
2,5123
3,5123
5,5123
6,5123
14,5123
15,5123
16,5123
21,5123
24,5123
1,5124
2,5124
